"","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"253","2003-06-22","Brazil",0.073,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"254","2003-06-22","India",0.165,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"255","2003-06-22","Indonesia",0.055,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"256","2003-06-22","Mexico",0.056,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"257","2003-06-22","Philippines",0.058,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"258","2003-06-22","Singapore",0.143,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"259","2003-06-22","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"260","2003-06-22","Venezuela",0.16,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"261","2003-06-29","Argentina",0.031,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"262","2003-06-29","Bolivia",0.038,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"263","2003-06-29","Brazil",0.056,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"264","2003-06-29","India",0.17,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"265","2003-06-29","Indonesia",0.047,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"266","2003-06-29","Mexico",0.071,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"267","2003-06-29","Philippines",0.058,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"268","2003-06-29","Singapore",0.132,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"269","2003-06-29","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"270","2003-06-29","Venezuela",0.172,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"271","2003-07-06","Argentina",0.034,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"272","2003-07-06","Bolivia",0.029,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"273","2003-07-06","Brazil",0.018,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"274","2003-07-06","India",0.195,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"275","2003-07-06","Indonesia",0.1,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"276","2003-07-06","Mexico",0.086,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"277","2003-07-06","Philippines",0.056,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"278","2003-07-06","Singapore",0.12,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"279","2003-07-06","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"280","2003-07-06","Venezuela",0.159,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"281","2003-07-13","Argentina",0.036,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"282","2003-07-13","Bolivia",0.023,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"283","2003-07-13","Brazil",0.015,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"284","2003-07-13","India",0.174,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"285","2003-07-13","Indonesia",0.073,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"286","2003-07-13","Mexico",0.072,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"287","2003-07-13","Philippines",0.057,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"288","2003-07-13","Singapore",0.129,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"289","2003-07-13","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"290","2003-07-13","Venezuela",0.161,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"291","2003-07-20","Argentina",0.029,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"292","2003-07-20","Bolivia",0.021,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"293","2003-07-20","Brazil",0.052,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"294","2003-07-20","India",0.187,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"295","2003-07-20","Indonesia",0.047,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"296","2003-07-20","Mexico",0.065,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"297","2003-07-20","Philippines",0.064,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"298","2003-07-20","Singapore",0.128,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"299","2003-07-20","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"300","2003-07-20","Venezuela",0.163,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"301","2003-07-27","Argentina",0.027,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"302","2003-07-27","Bolivia",0.018,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"303","2003-07-27","Brazil",0.013,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"304","2003-07-27","India",0.18,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"305","2003-07-27","Indonesia",0.049,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"306","2003-07-27","Mexico",0.068,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"307","2003-07-27","Philippines",0.064,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"308","2003-07-27","Singapore",0.123,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"309","2003-07-27","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"310","2003-07-27","Venezuela",0.153,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"311","2003-08-03","Argentina",0.024,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"312","2003-08-03","Bolivia",0.016,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"313","2003-08-03","Brazil",0.044,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"314","2003-08-03","India",0.116,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"315","2003-08-03","Indonesia",0.039,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"316","2003-08-03","Mexico",0.095,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"317","2003-08-03","Philippines",0.081,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"318","2003-08-03","Singapore",0.112,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"319","2003-08-03","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"320","2003-08-03","Venezuela",0.151,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"321","2003-08-10","Argentina",0.022,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"322","2003-08-10","Bolivia",0.019,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"323","2003-08-10","Brazil",0.036,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"324","2003-08-10","India",0.101,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"325","2003-08-10","Indonesia",0.039,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"326","2003-08-10","Mexico",0.092,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"327","2003-08-10","Philippines",0.091,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"328","2003-08-10","Singapore",0.131,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"329","2003-08-10","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"330","2003-08-10","Venezuela",0.15,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"331","2003-08-17","Argentina",0.022,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"332","2003-08-17","Bolivia",0.022,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"333","2003-08-17","Brazil",0.032,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"334","2003-08-17","India",0.1,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"335","2003-08-17","Indonesia",0.039,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"336","2003-08-17","Mexico",0.089,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"337","2003-08-17","Philippines",0.134,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"338","2003-08-17","Singapore",0.127,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"339","2003-08-17","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"340","2003-08-17","Venezuela",0.146,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"341","2003-08-24","Argentina",0.019,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"342","2003-08-24","Bolivia",0.018,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"343","2003-08-24","Brazil",0.034,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"344","2003-08-24","India",0.103,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"345","2003-08-24","Indonesia",0.064,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"346","2003-08-24","Mexico",0.063,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"347","2003-08-24","Philippines",0.163,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"348","2003-08-24","Singapore",0.116,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"349","2003-08-24","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"350","2003-08-24","Venezuela",0.152,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"351","2003-08-31","Argentina",0.019,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"352","2003-08-31","Bolivia",0.018,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"353","2003-08-31","Brazil",0.011,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"354","2003-08-31","India",0.135,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"355","2003-08-31","Indonesia",0.055,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"356","2003-08-31","Mexico",0.084,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"357","2003-08-31","Philippines",0.152,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"358","2003-08-31","Singapore",0.111,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"359","2003-08-31","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"360","2003-08-31","Venezuela",0.159,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"361","2003-09-07","Argentina",0.019,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"362","2003-09-07","Bolivia",0.019,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"363","2003-09-07","Brazil",0.018,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"364","2003-09-07","India",0.143,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"365","2003-09-07","Indonesia",0.047,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"366","2003-09-07","Mexico",0.137,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"367","2003-09-07","Philippines",0.149,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"368","2003-09-07","Singapore",0.109,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"369","2003-09-07","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"370","2003-09-07","Venezuela",0.166,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"371","2003-09-14","Argentina",0.019,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"372","2003-09-14","Bolivia",0.031,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"373","2003-09-14","Brazil",0.034,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"374","2003-09-14","India",0.196,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"375","2003-09-14","Indonesia",0.047,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"376","2003-09-14","Mexico",0.165,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"377","2003-09-14","Philippines",0.147,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"378","2003-09-14","Singapore",0.113,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"379","2003-09-14","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"380","2003-09-14","Venezuela",0.175,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"381","2003-09-21","Argentina",0.019,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"382","2003-09-21","Bolivia",0.041,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"383","2003-09-21","Brazil",0.015,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"384","2003-09-21","India",0.242,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"385","2003-09-21","Indonesia",0.063,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"386","2003-09-21","Mexico",0.124,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"387","2003-09-21","Philippines",0.137,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"388","2003-09-21","Singapore",0.123,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"389","2003-09-21","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"390","2003-09-21","Venezuela",0.162,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"391","2003-09-28","Argentina",0.019,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"392","2003-09-28","Bolivia",0.049,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"393","2003-09-28","Brazil",0.016,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"394","2003-09-28","India",0.292,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"395","2003-09-28","Indonesia",0.054,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"396","2003-09-28","Mexico",0.188,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"397","2003-09-28","Philippines",0.123,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"398","2003-09-28","Singapore",0.12,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"399","2003-09-28","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"400","2003-09-28","Venezuela",0.166,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"401","2003-10-05","Argentina",0.019,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"402","2003-10-05","Bolivia",0.035,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"403","2003-10-05","Brazil",0.02,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"404","2003-10-05","India",0.565,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"405","2003-10-05","Indonesia",0.069,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"406","2003-10-05","Mexico",0.182,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"407","2003-10-05","Philippines",0.141,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"408","2003-10-05","Singapore",0.108,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"409","2003-10-05","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"410","2003-10-05","Venezuela",0.16,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"411","2003-10-12","Argentina",0.019,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"412","2003-10-12","Bolivia",0.044,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"413","2003-10-12","Brazil",0.041,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"414","2003-10-12","India",0.928,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"415","2003-10-12","Indonesia",0.075,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"416","2003-10-12","Mexico",0.16,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"417","2003-10-12","Philippines",0.123,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"418","2003-10-12","Singapore",0.108,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"419","2003-10-12","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"420","2003-10-12","Venezuela",0.192,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"421","2003-10-19","Argentina",0.022,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"422","2003-10-19","Bolivia",0.054,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"423","2003-10-19","Brazil",0.026,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
"424","2003-10-19","India",0.99,2003,59.9,62.8,2.95,1108369577,558747568021,"Asia","Southern Asia"
"425","2003-10-19","Indonesia",0.068,2003,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"426","2003-10-19","Mexico",0.157,2003,18.2,74.9,2.52,106888418,593223360014,"Americas","Central America"
"427","2003-10-19","Philippines",0.109,2003,28.4,69.1,3.64,82971734,90705750112,"Asia","South-Eastern Asia"
"428","2003-10-19","Singapore",0.119,2003,2.5,79.3,1.27,4254553,103324686776,"Asia","South-Eastern Asia"
"429","2003-10-19","Thailand",NA,2003,16.7,72.1,1.59,64817254,141480983231,"Asia","South-Eastern Asia"
"430","2003-10-19","Venezuela",0.231,2003,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"431","2003-10-26","Argentina",0.024,2003,16.6,74.5,2.34,38309475,263468585945,"Americas","South America"
"432","2003-10-26","Bolivia",0.035,2003,51.2,69.3,3.9,8810420,8988793402,"Americas","South America"
"433","2003-10-26","Brazil",0.034,2003,22.5,71.7,2.2,183627339,678217761979,"Americas","South America"
