"X","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
292,"2003-03-09",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
293,"2003-03-09",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
294,"2003-03-09",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
295,"2003-03-09",Bolivia,460.0,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
296,"2003-03-09",Brazil,223.0,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
297,"2003-03-09",Bulgaria,,2003,15.5,72.3,1.25,7805041,14838464302,Europe,Eastern Europe
298,"2003-03-09",Canada,,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
299,"2003-03-09",Chile,0.0,2003,8.0,77.8,1.99,15729268,82560485563,Americas,South America
300,"2003-03-09",France,,2003,4.0,79.6,1.89,60464857,1375491323088,Europe,Western Europe
301,"2003-03-09",Germany,,2003,4.1,78.8,1.35,81569481,1907972414293,Europe,Western Europe
302,"2003-03-09",Hungary,,2003,8.0,72.7,1.29,10141471,52211105383,Europe,Eastern Europe
303,"2003-03-09",Japan,,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
304,"2003-03-09",Mexico,,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
305,"2003-03-09",Netherlands,,2003,4.7,78.7,1.75,16167421,394108353879,Europe,Western Europe
306,"2003-03-09",New.Zealand,,2003,,,,,,,
307,"2003-03-09",Norway,,2003,3.5,79.5,1.8,4560947,175929063478,Europe,Northern Europe
308,"2003-03-09",Paraguay,,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
309,"2003-03-09",Peru,312.0,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
310,"2003-03-09",Poland,,2003,7.0,74.9,1.27,38451227,182642797860,Europe,Eastern Europe
311,"2003-03-09",Romania,824.0,2003,20.6,71.6,1.28,21722664,43302459253,Europe,Eastern Europe
312,"2003-03-09",Russia,,2003,16.6,64.7,1.33,144583147,306737220532,Europe,Eastern Europe
313,"2003-03-09",South.Africa,,2003,,,,,,,
314,"2003-03-09",Spain,,2003,5.1,79.6,1.3,42475265,637037529120,Europe,Southern Europe
315,"2003-03-09",Sweden,,2003,3.2,80.2,1.73,8942926,262592755597,Europe,Northern Europe
316,"2003-03-09",Switzerland,,2003,4.4,80.6,1.42,7289901,253416009483,Europe,Western Europe
317,"2003-03-09",Ukraine,,2003,13.6,67.7,1.18,47493771,39288540241,Europe,Eastern Europe
318,"2003-03-09",United.States,,2003,,,,,,,
319,"2003-03-09",Uruguay,,2003,13.3,75.0,2.19,3325637,20412103881,Americas,South America
320,"2003-03-16",Argentina,134.0,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
321,"2003-03-16",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
322,"2003-03-16",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
323,"2003-03-16",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
324,"2003-03-16",Bolivia,541.0,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
325,"2003-03-16",Brazil,213.0,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
326,"2003-03-16",Bulgaria,,2003,15.5,72.3,1.25,7805041,14838464302,Europe,Eastern Europe
327,"2003-03-16",Canada,,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
328,"2003-03-16",Chile,1.0,2003,8.0,77.8,1.99,15729268,82560485563,Americas,South America
329,"2003-03-16",France,,2003,4.0,79.6,1.89,60464857,1375491323088,Europe,Western Europe
330,"2003-03-16",Germany,,2003,4.1,78.8,1.35,81569481,1907972414293,Europe,Western Europe
331,"2003-03-16",Hungary,,2003,8.0,72.7,1.29,10141471,52211105383,Europe,Eastern Europe
332,"2003-03-16",Japan,,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
333,"2003-03-16",Mexico,,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
334,"2003-03-16",Netherlands,,2003,4.7,78.7,1.75,16167421,394108353879,Europe,Western Europe
335,"2003-03-16",New.Zealand,,2003,,,,,,,
336,"2003-03-16",Norway,,2003,3.5,79.5,1.8,4560947,175929063478,Europe,Northern Europe
337,"2003-03-16",Paraguay,,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
338,"2003-03-16",Peru,350.0,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
339,"2003-03-16",Poland,,2003,7.0,74.9,1.27,38451227,182642797860,Europe,Eastern Europe
340,"2003-03-16",Romania,819.0,2003,20.6,71.6,1.28,21722664,43302459253,Europe,Eastern Europe
341,"2003-03-16",Russia,,2003,16.6,64.7,1.33,144583147,306737220532,Europe,Eastern Europe
342,"2003-03-16",South.Africa,,2003,,,,,,,
343,"2003-03-16",Spain,,2003,5.1,79.6,1.3,42475265,637037529120,Europe,Southern Europe
344,"2003-03-16",Sweden,,2003,3.2,80.2,1.73,8942926,262592755597,Europe,Northern Europe
345,"2003-03-16",Switzerland,,2003,4.4,80.6,1.42,7289901,253416009483,Europe,Western Europe
346,"2003-03-16",Ukraine,,2003,13.6,67.7,1.18,47493771,39288540241,Europe,Eastern Europe
347,"2003-03-16",United.States,,2003,,,,,,,
348,"2003-03-16",Uruguay,105.0,2003,13.3,75.0,2.19,3325637,20412103881,Americas,South America
349,"2003-03-23",Argentina,153.0,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
350,"2003-03-23",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
351,"2003-03-23",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
352,"2003-03-23",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
353,"2003-03-23",Bolivia,549.0,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
354,"2003-03-23",Brazil,228.0,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
355,"2003-03-23",Bulgaria,,2003,15.5,72.3,1.25,7805041,14838464302,Europe,Eastern Europe
356,"2003-03-23",Canada,,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
357,"2003-03-23",Chile,1.0,2003,8.0,77.8,1.99,15729268,82560485563,Americas,South America
358,"2003-03-23",France,,2003,4.0,79.6,1.89,60464857,1375491323088,Europe,Western Europe
359,"2003-03-23",Germany,,2003,4.1,78.8,1.35,81569481,1907972414293,Europe,Western Europe
360,"2003-03-23",Hungary,,2003,8.0,72.7,1.29,10141471,52211105383,Europe,Eastern Europe
361,"2003-03-23",Japan,,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
362,"2003-03-23",Mexico,,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
363,"2003-03-23",Netherlands,,2003,4.7,78.7,1.75,16167421,394108353879,Europe,Western Europe
364,"2003-03-23",New.Zealand,,2003,,,,,,,
365,"2003-03-23",Norway,,2003,3.5,79.5,1.8,4560947,175929063478,Europe,Northern Europe
366,"2003-03-23",Paraguay,,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
367,"2003-03-23",Peru,340.0,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
368,"2003-03-23",Poland,,2003,7.0,74.9,1.27,38451227,182642797860,Europe,Eastern Europe
369,"2003-03-23",Romania,821.0,2003,20.6,71.6,1.28,21722664,43302459253,Europe,Eastern Europe
370,"2003-03-23",Russia,,2003,16.6,64.7,1.33,144583147,306737220532,Europe,Eastern Europe
371,"2003-03-23",South.Africa,,2003,,,,,,,
372,"2003-03-23",Spain,,2003,5.1,79.6,1.3,42475265,637037529120,Europe,Southern Europe
373,"2003-03-23",Sweden,,2003,3.2,80.2,1.73,8942926,262592755597,Europe,Northern Europe
374,"2003-03-23",Switzerland,,2003,4.4,80.6,1.42,7289901,253416009483,Europe,Western Europe
375,"2003-03-23",Ukraine,,2003,13.6,67.7,1.18,47493771,39288540241,Europe,Eastern Europe
376,"2003-03-23",United.States,,2003,,,,,,,
377,"2003-03-23",Uruguay,102.0,2003,13.3,75.0,2.19,3325637,20412103881,Americas,South America
378,"2003-03-30",Argentina,158.0,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
379,"2003-03-30",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
380,"2003-03-30",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
381,"2003-03-30",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
382,"2003-03-30",Bolivia,647.0,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
383,"2003-03-30",Brazil,262.0,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
384,"2003-03-30",Bulgaria,,2003,15.5,72.3,1.25,7805041,14838464302,Europe,Eastern Europe
385,"2003-03-30",Canada,,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
386,"2003-03-30",Chile,2.0,2003,8.0,77.8,1.99,15729268,82560485563,Americas,South America
387,"2003-03-30",France,,2003,4.0,79.6,1.89,60464857,1375491323088,Europe,Western Europe
388,"2003-03-30",Germany,,2003,4.1,78.8,1.35,81569481,1907972414293,Europe,Western Europe
389,"2003-03-30",Hungary,,2003,8.0,72.7,1.29,10141471,52211105383,Europe,Eastern Europe
390,"2003-03-30",Japan,,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
391,"2003-03-30",Mexico,,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
392,"2003-03-30",Netherlands,,2003,4.7,78.7,1.75,16167421,394108353879,Europe,Western Europe
393,"2003-03-30",New.Zealand,,2003,,,,,,,
394,"2003-03-30",Norway,,2003,3.5,79.5,1.8,4560947,175929063478,Europe,Northern Europe
395,"2003-03-30",Paraguay,,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
396,"2003-03-30",Peru,301.0,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
397,"2003-03-30",Poland,,2003,7.0,74.9,1.27,38451227,182642797860,Europe,Eastern Europe
398,"2003-03-30",Romania,753.0,2003,20.6,71.6,1.28,21722664,43302459253,Europe,Eastern Europe
399,"2003-03-30",Russia,,2003,16.6,64.7,1.33,144583147,306737220532,Europe,Eastern Europe
400,"2003-03-30",South.Africa,,2003,,,,,,,
401,"2003-03-30",Spain,,2003,5.1,79.6,1.3,42475265,637037529120,Europe,Southern Europe
402,"2003-03-30",Sweden,,2003,3.2,80.2,1.73,8942926,262592755597,Europe,Northern Europe
403,"2003-03-30",Switzerland,,2003,4.4,80.6,1.42,7289901,253416009483,Europe,Western Europe
404,"2003-03-30",Ukraine,,2003,13.6,67.7,1.18,47493771,39288540241,Europe,Eastern Europe
405,"2003-03-30",United.States,,2003,,,,,,,
406,"2003-03-30",Uruguay,104.0,2003,13.3,75.0,2.19,3325637,20412103881,Americas,South America
407,"2003-04-06",Argentina,187.0,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
408,"2003-04-06",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
409,"2003-04-06",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
410,"2003-04-06",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
411,"2003-04-06",Bolivia,636.0,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
412,"2003-04-06",Brazil,308.0,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
413,"2003-04-06",Bulgaria,,2003,15.5,72.3,1.25,7805041,14838464302,Europe,Eastern Europe
414,"2003-04-06",Canada,,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
415,"2003-04-06",Chile,1.0,2003,8.0,77.8,1.99,15729268,82560485563,Americas,South America
416,"2003-04-06",France,,2003,4.0,79.6,1.89,60464857,1375491323088,Europe,Western Europe
417,"2003-04-06",Germany,,2003,4.1,78.8,1.35,81569481,1907972414293,Europe,Western Europe
418,"2003-04-06",Hungary,,2003,8.0,72.7,1.29,10141471,52211105383,Europe,Eastern Europe
419,"2003-04-06",Japan,,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
420,"2003-04-06",Mexico,,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
421,"2003-04-06",Netherlands,,2003,4.7,78.7,1.75,16167421,394108353879,Europe,Western Europe
422,"2003-04-06",New.Zealand,,2003,,,,,,,
423,"2003-04-06",Norway,,2003,3.5,79.5,1.8,4560947,175929063478,Europe,Northern Europe
424,"2003-04-06",Paraguay,,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
425,"2003-04-06",Peru,401.0,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
426,"2003-04-06",Poland,,2003,7.0,74.9,1.27,38451227,182642797860,Europe,Eastern Europe
427,"2003-04-06",Romania,777.0,2003,20.6,71.6,1.28,21722664,43302459253,Europe,Eastern Europe
428,"2003-04-06",Russia,,2003,16.6,64.7,1.33,144583147,306737220532,Europe,Eastern Europe
429,"2003-04-06",South.Africa,,2003,,,,,,,
430,"2003-04-06",Spain,,2003,5.1,79.6,1.3,42475265,637037529120,Europe,Southern Europe
431,"2003-04-06",Sweden,,2003,3.2,80.2,1.73,8942926,262592755597,Europe,Northern Europe
432,"2003-04-06",Switzerland,,2003,4.4,80.6,1.42,7289901,253416009483,Europe,Western Europe
433,"2003-04-06",Ukraine,,2003,13.6,67.7,1.18,47493771,39288540241,Europe,Eastern Europe
434,"2003-04-06",United.States,,2003,,,,,,,
435,"2003-04-06",Uruguay,110.0,2003,13.3,75.0,2.19,3325637,20412103881,Americas,South America
436,"2003-04-13",Argentina,193.0,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
437,"2003-04-13",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
438,"2003-04-13",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
439,"2003-04-13",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
440,"2003-04-13",Bolivia,580.0,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
441,"2003-04-13",Brazil,259.0,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
442,"2003-04-13",Bulgaria,,2003,15.5,72.3,1.25,7805041,14838464302,Europe,Eastern Europe
443,"2003-04-13",Canada,,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
444,"2003-04-13",Chile,1.0,2003,8.0,77.8,1.99,15729268,82560485563,Americas,South America
445,"2003-04-13",France,,2003,4.0,79.6,1.89,60464857,1375491323088,Europe,Western Europe
446,"2003-04-13",Germany,,2003,4.1,78.8,1.35,81569481,1907972414293,Europe,Western Europe
447,"2003-04-13",Hungary,,2003,8.0,72.7,1.29,10141471,52211105383,Europe,Eastern Europe
448,"2003-04-13",Japan,,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
449,"2003-04-13",Mexico,,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
450,"2003-04-13",Netherlands,,2003,4.7,78.7,1.75,16167421,394108353879,Europe,Western Europe
451,"2003-04-13",New.Zealand,,2003,,,,,,,
452,"2003-04-13",Norway,,2003,3.5,79.5,1.8,4560947,175929063478,Europe,Northern Europe
453,"2003-04-13",Paraguay,,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
454,"2003-04-13",Peru,508.0,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
455,"2003-04-13",Poland,,2003,7.0,74.9,1.27,38451227,182642797860,Europe,Eastern Europe
456,"2003-04-13",Romania,757.0,2003,20.6,71.6,1.28,21722664,43302459253,Europe,Eastern Europe
457,"2003-04-13",Russia,,2003,16.6,64.7,1.33,144583147,306737220532,Europe,Eastern Europe
458,"2003-04-13",South.Africa,,2003,,,,,,,
459,"2003-04-13",Spain,,2003,5.1,79.6,1.3,42475265,637037529120,Europe,Southern Europe
460,"2003-04-13",Sweden,,2003,3.2,80.2,1.73,8942926,262592755597,Europe,Northern Europe
461,"2003-04-13",Switzerland,,2003,4.4,80.6,1.42,7289901,253416009483,Europe,Western Europe
462,"2003-04-13",Ukraine,,2003,13.6,67.7,1.18,47493771,39288540241,Europe,Eastern Europe
463,"2003-04-13",United.States,,2003,,,,,,,
464,"2003-04-13",Uruguay,111.0,2003,13.3,75.0,2.19,3325637,20412103881,Americas,South America
465,"2003-04-20",Argentina,186.0,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
466,"2003-04-20",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
467,"2003-04-20",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
468,"2003-04-20",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
469,"2003-04-20",Bolivia,537.0,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
470,"2003-04-20",Brazil,287.0,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
471,"2003-04-20",Bulgaria,,2003,15.5,72.3,1.25,7805041,14838464302,Europe,Eastern Europe
472,"2003-04-20",Canada,,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
473,"2003-04-20",Chile,1.0,2003,8.0,77.8,1.99,15729268,82560485563,Americas,South America
474,"2003-04-20",France,,2003,4.0,79.6,1.89,60464857,1375491323088,Europe,Western Europe
475,"2003-04-20",Germany,,2003,4.1,78.8,1.35,81569481,1907972414293,Europe,Western Europe
476,"2003-04-20",Hungary,,2003,8.0,72.7,1.29,10141471,52211105383,Europe,Eastern Europe
477,"2003-04-20",Japan,,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
478,"2003-04-20",Mexico,,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
479,"2003-04-20",Netherlands,,2003,4.7,78.7,1.75,16167421,394108353879,Europe,Western Europe
480,"2003-04-20",New.Zealand,,2003,,,,,,,
481,"2003-04-20",Norway,,2003,3.5,79.5,1.8,4560947,175929063478,Europe,Northern Europe
482,"2003-04-20",Paraguay,,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
483,"2003-04-20",Peru,527.0,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
484,"2003-04-20",Poland,,2003,7.0,74.9,1.27,38451227,182642797860,Europe,Eastern Europe
485,"2003-04-20",Romania,726.0,2003,20.6,71.6,1.28,21722664,43302459253,Europe,Eastern Europe
486,"2003-04-20",Russia,,2003,16.6,64.7,1.33,144583147,306737220532,Europe,Eastern Europe
487,"2003-04-20",South.Africa,,2003,,,,,,,
488,"2003-04-20",Spain,,2003,5.1,79.6,1.3,42475265,637037529120,Europe,Southern Europe
489,"2003-04-20",Sweden,,2003,3.2,80.2,1.73,8942926,262592755597,Europe,Northern Europe
490,"2003-04-20",Switzerland,,2003,4.4,80.6,1.42,7289901,253416009483,Europe,Western Europe
491,"2003-04-20",Ukraine,,2003,13.6,67.7,1.18,47493771,39288540241,Europe,Eastern Europe
492,"2003-04-20",United.States,,2003,,,,,,,
493,"2003-04-20",Uruguay,106.0,2003,13.3,75.0,2.19,3325637,20412103881,Americas,South America
494,"2003-04-27",Argentina,209.0,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
495,"2003-04-27",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
496,"2003-04-27",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
497,"2003-04-27",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
498,"2003-04-27",Bolivia,525.0,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
499,"2003-04-27",Brazil,299.0,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
500,"2003-04-27",Bulgaria,,2003,15.5,72.3,1.25,7805041,14838464302,Europe,Eastern Europe
501,"2003-04-27",Canada,,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
502,"2003-04-27",Chile,2.0,2003,8.0,77.8,1.99,15729268,82560485563,Americas,South America
503,"2003-04-27",France,,2003,4.0,79.6,1.89,60464857,1375491323088,Europe,Western Europe
504,"2003-04-27",Germany,,2003,4.1,78.8,1.35,81569481,1907972414293,Europe,Western Europe
505,"2003-04-27",Hungary,,2003,8.0,72.7,1.29,10141471,52211105383,Europe,Eastern Europe
506,"2003-04-27",Japan,,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
507,"2003-04-27",Mexico,,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
508,"2003-04-27",Netherlands,,2003,4.7,78.7,1.75,16167421,394108353879,Europe,Western Europe
509,"2003-04-27",New.Zealand,,2003,,,,,,,
510,"2003-04-27",Norway,,2003,3.5,79.5,1.8,4560947,175929063478,Europe,Northern Europe
511,"2003-04-27",Paraguay,,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
512,"2003-04-27",Peru,567.0,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
513,"2003-04-27",Poland,,2003,7.0,74.9,1.27,38451227,182642797860,Europe,Eastern Europe
514,"2003-04-27",Romania,703.0,2003,20.6,71.6,1.28,21722664,43302459253,Europe,Eastern Europe
515,"2003-04-27",Russia,,2003,16.6,64.7,1.33,144583147,306737220532,Europe,Eastern Europe
516,"2003-04-27",South.Africa,,2003,,,,,,,
517,"2003-04-27",Spain,,2003,5.1,79.6,1.3,42475265,637037529120,Europe,Southern Europe
518,"2003-04-27",Sweden,,2003,3.2,80.2,1.73,8942926,262592755597,Europe,Northern Europe
519,"2003-04-27",Switzerland,,2003,4.4,80.6,1.42,7289901,253416009483,Europe,Western Europe
520,"2003-04-27",Ukraine,,2003,13.6,67.7,1.18,47493771,39288540241,Europe,Eastern Europe
521,"2003-04-27",United.States,,2003,,,,,,,
522,"2003-04-27",Uruguay,104.0,2003,13.3,75.0,2.19,3325637,20412103881,Americas,South America
523,"2003-05-04",Argentina,239.0,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
524,"2003-05-04",Australia,,2003,4.9,80.6,1.75,19735255,456603230864,Oceania,Australia and New Zealand
525,"2003-05-04",Austria,,2003,4.3,79.0,1.38,8155466,198704472152,Europe,Western Europe
526,"2003-05-04",Belgium,,2003,4.2,78.5,1.7,10426169,239659286074,Europe,Western Europe
